word,region,IPAs,file_path,wiktionary_url
isogonal,US,"[""/\u028c\u026a\u02c8s\u0252\u0261\u0259n\u0259l/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-isogonal.wav",https://en.wiktionary.org/wiki/isogonal
isolated,US,"[""/\u02c8a\u026as\u0259le\u026at\u026ad/""]",./audio_files/en-us-isolated.wav,https://en.wiktionary.org/wiki/isolated
isolation,UK,"[""/\u02cca\u026as\u0259\u02c8le\u026a\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Berrely-isolation.wav,https://en.wiktionary.org/wiki/isolation
isolation,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Wodencafe-isolation.wav,https://en.wiktionary.org/wiki/isolation
isolationism,Southern England,"[""/\u02cca\u026as\u0259\u02c8le\u026a\u0283\u0259\u02ccn\u026az\u0259m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-isolationism.wav,https://en.wiktionary.org/wiki/isolationism
isomer,US,"[""/\u02c8a\u026a.s\u0259.m\u025a/""]",./audio_files/en-us-isomer.wav,https://en.wiktionary.org/wiki/isomer
isomerisation,US,"[""-e\u026a\u0283\u0259n""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-isomerisation.wav",https://en.wiktionary.org/wiki/isomerisation
isomorphic,US,"[""/\u02cca\u026a.so\u028a\u02c8m\u0254\u0279.f\u026ak/""]",./audio_files/En-us-isomorphic.wav,https://en.wiktionary.org/wiki/isomorphic
isopod,US,"[""/\u02c8a\u026a.s\u0259\u02ccp\u0252d/""]",./audio_files/En-us-isopod.wav,https://en.wiktionary.org/wiki/isopod
isosceles,Southern England,"[""/a\u026a\u02c8s\u0252s\u0259li\u02d0z/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-isosceles.wav,https://en.wiktionary.org/wiki/isosceles
isotherm,Southern England,"[""/\u02c8a\u026a.s\u0259\u028a\u02cc\u03b8\u025c\u02d0(\u0279)m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-isotherm.wav,https://en.wiktionary.org/wiki/isotherm
isotonic,US,"[""/\u02cc\u0251\u026a.s\u0259\u02c8t\u0251\u02d0.n\u026ak/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-isotonic.wav,https://en.wiktionary.org/wiki/isotonic
isotope,US,"[""/\u02c8a\u026a.s\u0259.to\u028ap/""]",./audio_files/en-us-isotope.wav,https://en.wiktionary.org/wiki/isotope
isotropy,US,"[""/a\u026a\u02c8s\u0252t\u0279\u0259pi/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-isotropy.wav",https://en.wiktionary.org/wiki/isotropy
Israhell,General Australian,"[""/\u02c8\u026az\u0279\u0259h\u025bl/""]",./audio_files/En-au-Israhell.wav,https://en.wiktionary.org/wiki/Israhell
Issachar,US,"[""/\u02c8\u026a.s\u0259\u02cck\u0251\u0279/""]",./audio_files/LL-Q1860_(eng)-JutishMale-Issachar.wav,https://en.wiktionary.org/wiki/Issachar
issuance,US,"[""/\u02c8\u026a\u0283(j)u\u0259ns/""]",./audio_files/LL-Q1860_(eng)-Qwertygiy-issuance.wav,https://en.wiktionary.org/wiki/issuance
issue,US,"[""/\u02c8\u026a\u0283(j)u/""]",./audio_files/en-us-issue.wav,https://en.wiktionary.org/wiki/issue
issues,US,"[""/\u02c8\u026a\u0283(j)uz/""]",./audio_files/en-us-issues.wav,https://en.wiktionary.org/wiki/issues
Istanbul,Southern England,"[""/\u026ast\u00e6n\u02c8b\u028al/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Istanbul.wav,https://en.wiktionary.org/wiki/Istanbul
is the sky blue,US,"[""/\u026az \u00f0\u0259 ska\u026a blu/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-is_the_sky_blue.wav",https://en.wiktionary.org/wiki/is_the_sky_blue
Italy,US,"[""/\u02c8\u026at\u0259li/"", ""[\u02c8\u026a.\u027e\u0259.li]"", ""[\u02c8\u026a\u0294.li]"", ""[\u02c8\u026a.t\u0259.l\u026aj]"", ""[\u02c8i.t\u0250.li]"", ""[\u02c8\u026a\u03b8\u0320\u0259li]"", ""[\u02c8\u026ah\u0259li]"", ""[\u02c8\u026a\u0294\u0259li]""]",./audio_files/En-us-Italy.wav,https://en.wiktionary.org/wiki/Italy
-ite,US,"[""/-a\u026at/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame--ite.wav",https://en.wiktionary.org/wiki/-ite
item,US,"[""/\u02c8a\u026a.t\u0259m/"", ""[\u02c8a\u026a\u032f.\u027e\u0259m]"", ""[\u02c8a\u026a\u032f.\u027em\u0329]""]",./audio_files/En-us-item.wav,https://en.wiktionary.org/wiki/item
items,US,"[""/\u02c8a\u026a.t\u0259mz/"", ""[\u02c8a\u026a\u032f.\u027e\u0259mz]"", ""[\u02c8a\u026a\u032f.\u027em\u0329z]""]",./audio_files/en-us-items.wav,https://en.wiktionary.org/wiki/items
iteration,Southern England,"[""/\u026a.t\u0259\u02c8\u0279e\u026a.\u0283\u0259n/"", ""[\u026a.t\u0259\u02c8\u0279e\u026a.\u0283n\u0329]""]",./audio_files/LL-Q1860_(eng)-Vealhurl-iteration.wav,https://en.wiktionary.org/wiki/iteration
iterative,Queensland,"[""/\u02c8\u026at(\u0259)\u0279\u0259t\u026av/"", ""[\u02c8\u026a\u027e.(\u0259.)\u0279\u0259.t\u026av]"", ""[\u02c8\u026a\u027e.(\u0259.)\u0279\u0259.\u027e\u026av]""]",./audio_files/en-au-iterative.wav,https://en.wiktionary.org/wiki/iterative
ithyphallic,Southern England,"[""/\u02cc\u026a\u03b8\u026a\u02c8f\u00e6l\u026ak/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ithyphallic.wav,https://en.wiktionary.org/wiki/ithyphallic
itinerant,Southern England,"[""/a\u026a\u02c8t\u026an\u025a\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-itinerant.wav,https://en.wiktionary.org/wiki/itinerant
itinerary,US,"[""/a\u026a\u02c8t\u026an\u0259\u02cc\u0279\u025b\u0279i/""]",./audio_files/en-us-itinerary.wav,https://en.wiktionary.org/wiki/itinerary
-itis,Southern England,"[""/-\u02c8a\u026at\u026as/""]",./audio_files/LL-Q1860_(eng)-Vealhurl--itis.wav,https://en.wiktionary.org/wiki/-itis
it'll,US,"[""[\u02c8\u026a\u027el\u0329]""]",./audio_files/en-us-it'll.wav,https://en.wiktionary.org/wiki/it'll
it's about time,General Australian,"[""/\u026ats \u0259\u02c8ba\u028at ta\u026am/""]",./audio_files/En-au-it's_about_time.wav,https://en.wiktionary.org/wiki/it's_about_time
it's all Greek to me,US,"[""/\u026ats \u02cc\u0254\u02d0l \u02c8\u0261\u0279i\u02d0k t\u0259 \u02ccmi\u02d0/""]",./audio_files/en-us-it's_all_Greek_to_me.wav,https://en.wiktionary.org/wiki/it's_all_Greek_to_me
it's all Greek to me,General Australian,"[""/\u026ats \u02cc\u0254\u02d0l \u02c8\u0261\u0279i\u02d0k t\u0259 \u02ccmi\u02d0/""]",./audio_files/en-au-it's_all_Greek_to_me.wav,https://en.wiktionary.org/wiki/it's_all_Greek_to_me
itsy-bitsy,General Australian,"[""/\u02c8\u026atsi \u02c8b\u026atsi/""]",./audio_files/En-au-itsy_bitsy.wav,https://en.wiktionary.org/wiki/itsy-bitsy
Ivorian,Southern England,"[""/a\u026a\u02c8v\u0254\u02d0\u0279i\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Ivorian.wav,https://en.wiktionary.org/wiki/Ivorian
ivory,US,"[""/\u02c8a\u026av(\u0259)\u0279i/""]",./audio_files/En-us-ivory.wav,https://en.wiktionary.org/wiki/ivory
Ivory Coast,US,"[""/\u02c8a\u026av\u0259\u0279i \u02c8ko\u028ast/""]",./audio_files/En-us-Ivory_Coast.wav,https://en.wiktionary.org/wiki/Ivory_Coast
Ivory Coast,UK,"[""/\u02c8a\u026av\u0259\u0279i \u02c8ko\u028ast/""]",./audio_files/LL-Q1860_(eng)-Soundguys-Ivory_Coast.wav,https://en.wiktionary.org/wiki/Ivory_Coast
ivory tower,US,"[""/\u02c8a\u026av\u0259\u0279i \u02c8ta\u028a\u025a/""]",./audio_files/en-us-ivory_tower.wav,https://en.wiktionary.org/wiki/ivory_tower
Ivybridge,UK,"[""/\u02c8a\u026avib\u0279\u026ad\u0361\u0292/""]",./audio_files/En-uk-Ivybridge.wav,https://en.wiktionary.org/wiki/Ivybridge
Izzy,Southern England,"[""/\u02c8\u026azi/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Izzy.wav,https://en.wiktionary.org/wiki/Izzy
jaboticaba,BR,"[""/d\u0361\u0292\u00e6b\u0252t\u026a\u02c8k\u0251\u02d0b\u0259/""]",./audio_files/pt-br-jabuticaba.wav,https://en.wiktionary.org/wiki/jaboticaba
jackanape,US,"[""/\u02c8d\u0361\u0292\u00e6k\u0259\u02ccne\u026ap/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-jackanape.wav",https://en.wiktionary.org/wiki/jackanape
jackboot,Southern England,"[""/\u02c8d\u0361\u0292\u00e6kbu\u02d0t/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jackboot.wav,https://en.wiktionary.org/wiki/jackboot
Jacki,Southern England,"[""-\u00e6ki""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jackie.wav,https://en.wiktionary.org/wiki/Jacki
Jackie,Southern England,"[""-\u00e6ki""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jackie.wav,https://en.wiktionary.org/wiki/Jackie
jacky,General Australian,"[""/\u02c8d\u0361\u0292\u00e6ki/""]",./audio_files/En-au-jacky.wav,https://en.wiktionary.org/wiki/jacky
Jacob,Southern England,"[""/\u02c8d\u0361\u0292e\u026ak\u0259b/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jacob.wav,https://en.wiktionary.org/wiki/Jacob
Jacobs,General Australian,"[""/\u02c8d\u0361\u0292e\u026ak\u0259bz/""]",./audio_files/En-au-Jacobs.wav,https://en.wiktionary.org/wiki/Jacobs
Jacqueline,Southern England,"[""/\u02c8d\u0292\u00e6k\u0259l\u026an/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jacqueline.wav,https://en.wiktionary.org/wiki/Jacqueline
jacuzzi,Southern England,"[""/d\u0361\u0292\u0259\u02c8ku\u02d0zi/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jacuzzi.wav,https://en.wiktionary.org/wiki/jacuzzi
jade,Southern England,"[""/d\u0361\u0292e\u026ad/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jade.wav,https://en.wiktionary.org/wiki/jade
Jägerbomb,US,"[""/\u02c8je\u026a\u0261\u025a\u02ccb\u0251m/""]",./audio_files/En-us-Jägerbomb.wav,https://en.wiktionary.org/wiki/Jägerbomb
Jägermeister,Southern England,"[""/\u02c8je\u026a\u0261\u0259rma\u026ast\u0259r/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jägermeister.wav,https://en.wiktionary.org/wiki/Jägermeister
jailbait,General Australian,"[""/\u02c8d\u0361\u0292e\u026albe\u026at/""]",./audio_files/En-au-jailbait.wav,https://en.wiktionary.org/wiki/jailbait
jailbreak,Southern England,"[""/\u02c8d\u0361\u0292e\u026al\u02ccb\u0279e\u026ak/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jailbreak.wav,https://en.wiktionary.org/wiki/jailbreak
jailbreak,US,"[""/\u02c8d\u0361\u0292e\u026al\u02ccb\u0279e\u026ak/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-jailbreak.wav",https://en.wiktionary.org/wiki/jailbreak
jaked,General Australian,"[""-e\u026akt""]",./audio_files/En-au-jaked.wav,https://en.wiktionary.org/wiki/jaked
jalopy,US,"[""/d\u0361\u0292\u0259\u02c8l\u0252.pi/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-jalopy.wav,https://en.wiktionary.org/wiki/jalopy
Jamaica,US,"[""/d\u0361\u0292\u0259\u02c8me\u026a.k\u0259/""]",./audio_files/en-us-Jamaica.wav,https://en.wiktionary.org/wiki/Jamaica
Jamaica,UK,"[""/d\u0361\u0292\u0259\u02c8me\u026a.k\u0259/""]",./audio_files/LL-Q1860_(eng)-Soundguys-Jamaica.wav,https://en.wiktionary.org/wiki/Jamaica
jamaica,US,"[""/d\u0361\u0292\u0259\u02c8me\u026a.k\u0259/""]",./audio_files/En-us-jamaica.wav,https://en.wiktionary.org/wiki/jamaica
jamboree,General Australian,"[""/\u02ccd\u0292\u00e6m.b\u0259\u02c8\u0279i\u02d0/""]",./audio_files/En-au-jamboree.wav,https://en.wiktionary.org/wiki/jamboree
James,Southern England,"[""/d\u0361\u0292e\u026amz/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-James.wav,https://en.wiktionary.org/wiki/James
jam jar,US,"[""/\u02c8d\u0292am \u02ccd\u0292\u0251\u02d0/""]",./audio_files/En-us-jamjar.wav,https://en.wiktionary.org/wiki/jam_jar
Jan,Southern England,"[""/d\u0361\u0292\u00e6n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jan.wav,https://en.wiktionary.org/wiki/Jan
janky,US,"[""/\u02c8d\u0361\u0292\u00e6\u014b.ki/""]",./audio_files/En-us-janky.wav,https://en.wiktionary.org/wiki/janky
Jan Mayen,US,"[""/j\u0251n \u02c8ma\u026a\u0259n/""]",./audio_files/LL-Q1860_(eng)-Persent101-Jan_Mayen.wav,https://en.wiktionary.org/wiki/Jan_Mayen
Japanimation,US,"[""/d\u0361\u0292\u0259\u02ccpan\u026a\u02c8me\u026a\u0283n/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-Japanimation.wav",https://en.wiktionary.org/wiki/Japanimation
jar,US,"[""-\u0251\u02d0(\u0279)""]",./audio_files/en-us-jar.wav,https://en.wiktionary.org/wiki/jar
jar,General Australian,"[""-\u0251\u02d0(\u0279)""]",./audio_files/en-au-jar.wav,https://en.wiktionary.org/wiki/jar
jargon,US,"[""/\u02c8d\u0361\u0292\u0251\u0279.\u0261\u0259n/""]",./audio_files/En-us-jargon.wav,https://en.wiktionary.org/wiki/jargon
Jason,Southern England,"[""/\u02c8d\u0292e\u026as\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jason.wav,https://en.wiktionary.org/wiki/Jason
jasper,US,"[""/\u02c8d\u0361\u0292\u00e6s.p\u025a/""]",./audio_files/en-us-jasper.wav,https://en.wiktionary.org/wiki/jasper
jaunce,Southern England,"[""/d\u0361\u0292\u0254\u02d0ns/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jaunce.wav,https://en.wiktionary.org/wiki/jaunce
jaundiced,Southern England,"[""/\u02c8d\u0361\u0292\u0254\u02d0nd\u026ast/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jaundiced.wav,https://en.wiktionary.org/wiki/jaundiced
jawan,Southern England,"[""/d\u0361\u0292\u0259\u02c8w\u0251\u02d0n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jawan.wav,https://en.wiktionary.org/wiki/jawan
jawblock,General Australian,"[""/\u02c8d\u0292\u0254\u02d0bl\u0252k/""]",./audio_files/En-au-jawblock.wav,https://en.wiktionary.org/wiki/jawblock
jaywalker,US,"[""/\u02c8d\u0361\u0292e\u026a.w\u0254k\u025a/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-jaywalker.wav",https://en.wiktionary.org/wiki/jaywalker
jazerant,Southern England,"[""/\u02c8d\u0361\u0292\u00e6z\u0259\u0279\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jazerant.wav,https://en.wiktionary.org/wiki/jazerant
JDAM,US,"[""/\u02c8d\u0361\u0292e\u026a\u02ccd\u00e6m/""]",./audio_files/En-us-JDAM.wav,https://en.wiktionary.org/wiki/JDAM
jealousy,US,"[""/\u02c8d\u0361\u0292\u025bl\u0259si/""]",./audio_files/en-us-jealousy.wav,https://en.wiktionary.org/wiki/jealousy
jeans,Southern England,"[""/d\u0361\u0292i\u02d0nz/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jeans.wav,https://en.wiktionary.org/wiki/jeans
Jedicide,US,"[""/\u02c8d\u0361\u0292\u025bd\u026asa\u026ad/""]",./audio_files/En-us-Jedicide.wav,https://en.wiktionary.org/wiki/Jedicide
Jedi mind trick,Southern England,"[""/\u02ccd\u0361\u0292\u025bda\u026a \u02c8ma\u026and t\u0279\u026ak/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jedi_mind_trick.wav,https://en.wiktionary.org/wiki/Jedi_mind_trick
Jeep,Southern England,"[""/d\u0361\u0292i\u02d0p/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jeep.wav,https://en.wiktionary.org/wiki/Jeep
jeer,Southern England,"[""/d\u0361\u0292\u026a\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jeer.wav,https://en.wiktionary.org/wiki/jeer
Jefferson,General Australian,"[""/\u02c8d\u0361\u0292\u025bf\u025as\u0259n/""]",./audio_files/En-au-Jefferson.wav,https://en.wiktionary.org/wiki/Jefferson
jeggings,US,"[""/\u02c8d\u0361\u0292\u025b\u0261\u026a\u014bz/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-jeggings.wav",https://en.wiktionary.org/wiki/jeggings
Jehovist,Southern England,"[""/d\u0361\u0292\u0259\u02c8ho\u028av\u026ast/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jehovist.wav,https://en.wiktionary.org/wiki/Jehovist
jejunum,US,"[""/d\u0292\u026a\u02c8d\u0292u\u02d0n\u0259m/""]",./audio_files/JejunumUSPronunc.wav,https://en.wiktionary.org/wiki/jejunum
Jell-O,US,"[""/\u02c8d\u0292\u025blo\u028a/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-Jell-O.wav",https://en.wiktionary.org/wiki/Jell-O
jelly blubber,General Australian,"[""/\u02c8d\u0292\u025bli \u02ccbl\u028cb\u0259(\u0279)/""]",./audio_files/EN-AU_ck1_jelly_blubber.wav,https://en.wiktionary.org/wiki/jelly_blubber
jellycopter,US,"[""/\u02c8d\u0292\u025b.li\u02cck\u0252p.t\u0259(\u0279)/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-jellycopter.wav",https://en.wiktionary.org/wiki/jellycopter
jellyfish,US,"[""/\u02c8d\u0361\u0292\u025bli\u02ccf\u026a\u0283/""]",./audio_files/en-us-jellyfish.wav,https://en.wiktionary.org/wiki/jellyfish
jemmy,General Australian,"[""-\u025bmi""]",./audio_files/En-au-jemmy.wav,https://en.wiktionary.org/wiki/jemmy
Jenkins,Southern England,"[""/\u02c8d\u0361\u0292\u025b\u014bk\u026anz/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jenkins.wav,https://en.wiktionary.org/wiki/Jenkins
jeofail,Southern England,"[""/\u02c8d\u0361\u0292\u025bfe\u026al/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jeofail.wav,https://en.wiktionary.org/wiki/jeofail
jeopardize,Southern England,"[""/\u02c8d\u0361\u0292\u025bp.\u0259.d\u028c\u026az/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jeopardize.wav,https://en.wiktionary.org/wiki/jeopardize
jeopardy,UK,"[""/\u02c8d\u0361\u0292\u025bp\u0259di/""]",./audio_files/LL-Q1860_(eng)-I_learned_some_phrases-jeopardy.wav,https://en.wiktionary.org/wiki/jeopardy
jerboa,Southern England,"[""/d\u0292\u025c\u02d0(\u0279)\u02c8b\u0259\u028a.\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jerboa.wav,https://en.wiktionary.org/wiki/jerboa
jerk,US,"[""/\u02c8d\u0292\u025c\u0279k/""]",./audio_files/en-us-jerk.wav,https://en.wiktionary.org/wiki/jerk
jerked,US,"[""-\u025c\u02d0(\u0279)kt""]",./audio_files/en-us-jerked.wav,https://en.wiktionary.org/wiki/jerked
jerkwater,General Australian,"[""/\u02c8d\u0361\u0292\u025ak.w\u0254.t\u025a/""]",./audio_files/en-au-jerkwater.wav,https://en.wiktionary.org/wiki/jerkwater
jerry,General Australian,"[""/\u02c8d\u0292\u025b\u0279i/""]",./audio_files/En-au-jerry.wav,https://en.wiktionary.org/wiki/jerry
jersey,US,"[""/\u02c8d\u0361\u0292\u025dzi/""]",./audio_files/LL-Q1860_(eng)-Vininn126-jersey.wav,https://en.wiktionary.org/wiki/jersey
Jersey,US,"[""/\u02c8d\u0361\u0292\u025dzi/""]",./audio_files/LL-Q1860_(eng)-Vininn126-jersey.wav,https://en.wiktionary.org/wiki/Jersey
Jess,Southern England,"[""/d\u0361\u0292\u025bs/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jess.wav,https://en.wiktionary.org/wiki/Jess
Jesse,Southern England,"[""/\u02c8d\u0361\u0292\u025bs.i/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jesse.wav,https://en.wiktionary.org/wiki/Jesse
Jessica,Southern England,"[""/\u02c8d\u0361\u0292\u025bs\u026ak\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Jessica.wav,https://en.wiktionary.org/wiki/Jessica
jest,US,"[""/d\u0361\u0292\u025bst/""]",./audio_files/en-us-jest.wav,https://en.wiktionary.org/wiki/jest
Jesus Christ,US,"[""/\u02ccd\u0361\u0292i\u02d0z\u0259s \u02c8k\u0279a\u026ast/""]",./audio_files/en-us-Jesus_Christ.wav,https://en.wiktionary.org/wiki/Jesus_Christ
Jesus jammies,General Australian,"[""/\u02c8d\u0292i\u02d0z\u0259s \u02ccd\u0292\u00e6mi\u02d0z/""]",./audio_files/En-au-Jesus_jammies.wav,https://en.wiktionary.org/wiki/Jesus_jammies
jetsam,Southern England,"[""/\u02c8d\u0361\u0292\u025bt.s\u0259m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jetsam.wav,https://en.wiktionary.org/wiki/jetsam
jetty,Southern England,"[""-\u025bti""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jetty.wav,https://en.wiktionary.org/wiki/jetty
jewellery,Southern England,"[""/\u02c8d\u0361\u0292u\u02d0(\u0259)l\u0279i/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jewellery.wav,https://en.wiktionary.org/wiki/jewellery
Jezebel,General Australian,"[""/\u02c8d\u0361\u0292\u025bz\u0259\u02ccb\u025bl/""]",./audio_files/en-au-Jezebel.wav,https://en.wiktionary.org/wiki/Jezebel
Jharkhand,US,"[""/\u02c8d\u0361\u0292\u0251\u02d0(\u0279)k\u0259nd/""]",./audio_files/LL-Q1860_(eng)-Persent101-Jharkhand.wav,https://en.wiktionary.org/wiki/Jharkhand
Jheri curl,US,"[""/\u02c8d\u0292\u025b\u0279i k\u025c\u0279l/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-Jheri_curl.wav",https://en.wiktionary.org/wiki/Jheri_curl
jibber,Southern England,"[""/\u02c8d\u0361\u0292\u026ab\u0259(\u0279)/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jibber.wav,https://en.wiktionary.org/wiki/jibber
jibber-jabber,Southern England,"[""/\u02c8d\u0292\u026ab\u0259(\u0279)\u02ccd\u0292\u00e6b\u0259(\u0279)/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jibber-jabber.wav,https://en.wiktionary.org/wiki/jibber-jabber
jigsaw,Southern England,"[""/\u02c8d\u0361\u0292\u026a\u0261s\u0254\u02d0/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jigsaw.wav,https://en.wiktionary.org/wiki/jigsaw
jilt,US,"[""-\u026alt""]",./audio_files/en-us-jilt.wav,https://en.wiktionary.org/wiki/jilt
jingle,US,"[""/\u02c8d\u0361\u0292\u026a\u014b\u0261(\u0259)l/""]",./audio_files/En-us-jingle.wav,https://en.wiktionary.org/wiki/jingle
jingoism,Southern England,"[""/\u02c8d\u0361\u0292\u026a\u014b\u0261\u0259\u028a\u026az(\u0259)m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jingoism.wav,https://en.wiktionary.org/wiki/jingoism
jingoistic,Southern England,"[""/\u02ccd\u0361\u0292\u026a\u014b.\u0261\u0259\u028a\u02c8\u026ast.\u026ak/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jingoistic.wav,https://en.wiktionary.org/wiki/jingoistic
jink,Southern England,"[""/d\u0361\u0292\u026a\u014bk/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jink.wav,https://en.wiktionary.org/wiki/jink
jitter,UK,"[""/\u02c8d\u0361\u0292\u026at\u0259(\u0279)/""]",./audio_files/en-uk-jitter.wav,https://en.wiktionary.org/wiki/jitter
jitterbug,Southern England,"[""/\u02c8d\u0361\u0292\u026at\u0259(\u0279)b\u028c\u0261/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jitterbug.wav,https://en.wiktionary.org/wiki/jitterbug
jizz,UK,"[""-\u026az""]",./audio_files/en-uk-jizz.wav,https://en.wiktionary.org/wiki/jizz
jizzy,General Australian,"[""-\u026azi""]",./audio_files/En-au-jizzy.wav,https://en.wiktionary.org/wiki/jizzy
J-Lo,General Australian,"[""-e\u026al\u0259\u028a""]",./audio_files/En-au-J-Lo.wav,https://en.wiktionary.org/wiki/J-Lo
Jo,Southern England,"[""-\u0259\u028a""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Joe.wav,https://en.wiktionary.org/wiki/Jo
job,US,"[""/d\u0361\u0292\u0251b/""]",./audio_files/en-us-job.wav,https://en.wiktionary.org/wiki/job
jobber,General Australian,"[""/\u02c8d\u0361\u0292\u0254b.\u0259(\u0279)/""]",./audio_files/En-au-jobber.wav,https://en.wiktionary.org/wiki/jobber
jobby,General Australian,"[""-\u0252bi""]",./audio_files/En-au-jobby.wav,https://en.wiktionary.org/wiki/jobby
jobs,US,"[""/d\u0361\u0292\u0251bz/""]",./audio_files/LL-Q1860_(eng)-Persent101-jobs.wav,https://en.wiktionary.org/wiki/jobs
jobs,US,"[""/d\u0361\u0292\u0251bz/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-jobs.wav,https://en.wiktionary.org/wiki/jobs
jocks,General Australian,"[""-\u0252ks""]",./audio_files/En-au-jocks.wav,https://en.wiktionary.org/wiki/jocks
jocoserious,Southern England,"[""/\u02ccd\u0361\u0292\u0259\u028ak\u0259\u028a\u02c8s\u026a\u0259\u0279i\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-jocoserious.wav,https://en.wiktionary.org/wiki/jocoserious
jocular,US,"[""/\u02c8d\u0361\u0292\u0251kj\u0259l\u025a/""]",./audio_files/en-us-jocular.wav,https://en.wiktionary.org/wiki/jocular
jodhpurs,US,"[""/\u02c8d\u0361\u0292\u0251dp\u025az/""]",./audio_files/en-us-jodhpurs.wav,https://en.wiktionary.org/wiki/jodhpurs
Joe,Southern England,"[""-\u0259\u028a""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Joe.wav,https://en.wiktionary.org/wiki/Joe
joe,Southern England,"[""-\u0259\u028a""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Joe.wav,https://en.wiktionary.org/wiki/joe
jog,US,"[""/d\u0361\u0292\u0251\u0261/""]",./audio_files/en-us-jog.wav,https://en.wiktionary.org/wiki/jog
joggle,Southern England,"[""/\u02c8d\u0361\u0292\u0252\u0261\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-joggle.wav,https://en.wiktionary.org/wiki/joggle
john,US,"[""/\u02c8d\u0361\u0292\u0251n/""]",./audio_files/en-us-john.wav,https://en.wiktionary.org/wiki/john
